asin,product_type,parent_asin,product_group,manufacturer,brand,model,color,size,is_eligible_for_super_saver_shipping,is_sns,time,price
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1668827040,17.62
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1668904320,17.83
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1668989760,16.31
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669069680,17.43
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669164480,16.37
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669261920,16.53
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669331280,16.38
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669415160,17.79
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669501680,17.55
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669589040,16.57
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669677840,17.79
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669762320,16.92
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669850400,16.45
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1669937040,17.07
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670023680,17.84
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670110080,17.57
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670196000,17.98
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670281800,16.17
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670369760,16.25
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670451840,18.8
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1670977920,16.14
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1671576000,16.11
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1672273920,16.17
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1672956840,19.89
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1675255680,16.91
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1675453440,-0.01
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1675966800,16.91
B09GKNZ2QV,0,B00U8QEXBS,Home,Amazon,Amazon Basics,SS24-T-NVBL,Navy Blue,Twin,TRUE,FALSE,1676331000,13.87
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1445544900,-0.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1450979880,16.77
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1451215200,16.78
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1451516460,16.79
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1451626020,16.78
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1451851920,16.77
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1451950920,16.78
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1452108360,16.79
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1452684000,21.62
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1452765000,21.54
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1452875520,21.45
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1453105680,18.12
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1453298220,21.03
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1453342080,17.63
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1453441140,20.53
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1453685820,21.08
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1453958580,21.6
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1454193720,22.23
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1454369040,22.39
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1454469120,22.22
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1454671320,18.03
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1454856540,17.24
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455036780,16.41
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455204000,21.07
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455265440,20.97
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455346500,21.07
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455617040,21.1
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455746400,21.76
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1455818640,21.93
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1456179900,21.33
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1456295640,21.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1456458360,20.62
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1456717920,19.85
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1456904100,20.45
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1457376600,21.31
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1457493840,21.62
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1457560020,20.26
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1457695080,19.95
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1457907480,17.42
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1458056160,17.39
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1458429420,17.17
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1458541620,17.41
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1458721800,17.45
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1458926400,17.51
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1459152360,14.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1463656620,19.9
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1463856900,19.27
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1464166020,19.77
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1464327180,19.23
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1464515460,19.3
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1464587760,19.62
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1464762480,19.29
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1464879840,17.17
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1465167360,17.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1465407360,16.95
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1465633200,17.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1466013840,17.41
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1466137440,17.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1466658720,17.98
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1467065760,15.74
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1467260640,15.22
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1467283680,15.16
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1467383040,17.98
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1467686640,17.96
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1468092840,17.44
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1468384080,17.96
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1468822680,17.83
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1469163120,17.96
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1469423040,17.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1470508560,16.84
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1470835200,17.58
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1470920880,17.03
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1471031760,18.08
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1471241520,17.39
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1471496640,17.59
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1471579560,17.62
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1471727640,17.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1472216880,15.1
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1473002640,14.39
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1473710160,17.99
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1474519680,15.28
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475393040,19.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475437680,15.28
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475514360,18.2
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475532480,15.28
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475661240,19.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475688600,15.28
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475749200,19.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475784720,18.27
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475844000,19.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1475863080,18.27
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1476539040,17.92
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1476551760,18.27
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477032240,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477401360,18.49
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477406160,19.01
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477442640,17.8
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477462080,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477556880,17.71
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477601280,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477646160,16.97
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477689360,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477736400,16.28
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477740000,16.21
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477743600,16.14
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477747200,16.07
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477750800,16.02
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477766400,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477908960,15.26
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477939920,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477982400,15.26
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477988160,18.07
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1477994640,17.27
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478021640,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478146560,16.32
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478213040,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478246160,16.37
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478276880,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478349240,16.37
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478379120,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478499720,16.29
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478556720,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478583720,16.4
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478589720,16.31
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478595720,16.29
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478601840,16.24
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478625600,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478685960,16.29
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478721960,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478764080,16.37
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478770080,16.29
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478800080,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478844960,15.92
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478850960,15.86
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478856960,15.79
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1478862960,15.76
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479147960,16.47
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479454440,16.27
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479760920,16.1
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479817920,16.46
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479841920,16.4
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479847920,16.34
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479854160,16.28
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479859920,16.19
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479865920,16.13
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1479901920,17.55
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1480031520,17.69
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1480124400,17.56
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1480354800,17.33
B016NA9Y4S,0,B09HZ3W89W,Automotive Parts and Accessories,Rain-X,Rain-X,5079281-2,_,"26""",TRUE,FALSE,1480521360,17.99
