,asin,product_type,parent_asin,product_group,manufacturer,brand,model,color,is_eligible_for_super_saver_shipping,is_sns,timePrice
118,B005JT9HGA,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,JA20491,gray,True,False,"[list([1460495520.0, 2.96]) list([1461045960.0, 2.92])
 list([1461880680.0, 2.88]) list([1461889860.0, 2.9])
 list([1462492260.0, 2.92]) list([1463217780.0, 3.04])
 list([1463909460.0, 2.92]) list([1464134520.0, 3.03])
 list([1464409320.0, 3.0]) list([1464633360.0, 3.05])
 list([1465166400.0, 3.16]) list([1465632240.0, 3.17])
 list([1468821360.0, 3.28]) list([1470194760.0, 5.23])
 list([1470650880.0, 5.24]) list([1471240560.0, 4.98])
 list([1471410000.0, 4.49]) list([1471726080.0, 4.2])
 list([1471968960.0, 3.95]) list([1472130960.0, 4.01])
 list([1472553480.0, 3.82]) list([1472709840.0, 3.54])
 list([1472889840.0, 3.38]) list([1473053760.0, 3.1])
 list([1473197760.0, 3.04]) list([1473334080.0, 2.84])
 list([1473381360.0, 2.78]) list([1473552720.0, 2.62])
 list([1473614280.0, 2.54]) list([1473708960.0, 2.46])
 list([1473780480.0, 2.38]) list([1473875280.0, 2.51])
 list([1474031040.0, 2.87]) list([1474224960.0, 2.92])
 list([1474364880.0, 5.18]) list([1474614000.0, 5.24])
 list([1474706640.0, 5.31]) list([1475133360.0, 5.28])
 list([1475967600.0, 5.29]) list([1476186600.0, 5.28])
 list([1477241760.0, 5.35]) list([1477468320.0, 5.38])
 list([1477958400.0, 5.35]) list([1478433840.0, 5.32])
 list([1478810040.0, 5.36]) list([1481092800.0, 5.39])
 list([1481342880.0, 5.38]) list([1481788080.0, 5.37])
 list([1482219840.0, 5.33]) list([1482366240.0, 5.28])
 list([1484643600.0, 5.3]) list([1485405000.0, 5.31])
 list([1488592320.0, 5.22]) list([1489475760.0, 5.18])
 list([1490385840.0, 5.22]) list([1491494280.0, 5.2])
 list([1492787880.0, 5.23]) list([1493915520.0, 5.22])
 list([1494601320.0, 5.3]) list([1495185720.0, 5.28])
 list([1495524480.0, 5.22]) list([1495898880.0, 0.99])
 list([1497304560.0, 5.07]) list([1498257000.0, 5.27])
 list([1498370280.0, 5.23]) list([1499004240.0, 5.25])
 list([1499386560.0, 5.23]) list([1500820080.0, 5.22])
 list([1502555880.0, 5.3]) list([1503246120.0, 5.31])
 list([1503926880.0, 5.15]) list([1505771280.0, 5.29])
 list([1506335520.0, 3.44]) list([1506824640.0, 3.42])
 list([1506926400.0, 3.47]) list([1506955440.0, 3.44])
 list([1507130520.0, 3.46]) list([1507598520.0, 3.5])
 list([1507605480.0, 3.3]) list([1507884720.0, 3.31])
 list([1507997760.0, 3.29]) list([1508160240.0, 3.27])
 list([1509568800.0, 3.29]) list([1509713040.0, 3.31])
 list([1509884880.0, 3.34]) list([1509967680.0, 3.37])
 list([1510364160.0, 3.35]) list([1510487160.0, 3.38])
 list([1510708320.0, 3.36]) list([1510810200.0, 3.41])
 list([1511416560.0, 3.38]) list([1512671040.0, 3.31])
 list([1513434720.0, 3.3]) list([1514829840.0, 3.51])
 list([1515754320.0, 3.46]) list([1515985320.0, 3.49])
 list([1517760120.0, 3.27]) list([1517900400.0, 3.23])
 list([1519271640.0, 3.22]) list([1519521960.0, 3.24])
 list([1520067840.0, 3.27]) list([1520863680.0, 3.26])
 list([1521092640.0, 3.27]) list([1521430920.0, 3.22])
 list([1522315440.0, 3.23]) list([1522452480.0, 3.25])
 list([1522747680.0, 3.29]) list([1522826520.0, 3.31])
 list([1523446560.0, 3.29]) list([1524015000.0, 3.3])
 list([1524162240.0, 3.29]) list([1524234960.0, 3.27])
 list([1524553800.0, 3.26]) list([1524934920.0, 3.21])
 list([1525017360.0, 3.18]) list([1525258320.0, 3.17])
 list([1525665240.0, 3.15]) list([1526222880.0, 3.17])
 list([1526630760.0, 3.2]) list([1526982720.0, 3.19])
 list([1527258480.0, 3.26]) list([1527917520.0, 3.29])
 list([1528390440.0, 3.28]) list([1529076720.0, 3.32])
 list([1529253600.0, 3.36]) list([1530813840.0, 3.35])
 list([1532040120.0, 3.36]) list([1532507640.0, 3.28])
 list([1532677680.0, 3.25]) list([1532887920.0, 3.26])
 list([1534982640.0, 3.22]) list([1535544000.0, 3.24])
 list([1535982000.0, 5.29]) list([1537057800.0, 3.24])
 list([1537386720.0, 3.31]) list([1537788960.0, 5.29])
 list([1538925120.0, 5.32]) list([1539099120.0, 5.29])
 list([1540099680.0, 5.56]) list([1540476480.0, 7.49])
 list([1545200400.0, 7.26]) list([1545390600.0, 7.27])
 list([1545871080.0, 5.58]) list([1546294920.0, 5.6])
 list([1549518720.0, 5.63]) list([1549685520.0, 5.6])
 list([1549991040.0, 5.63]) list([1550484960.0, 5.6])
 list([1552469520.0, 3.24]) list([1552651920.0, 3.25])
 list([1552960080.0, 3.26]) list([1553054640.0, 2.97])
 list([1553120160.0, 3.03]) list([1553340480.0, 3.28])
 list([1553715840.0, 3.03]) list([1553893920.0, 5.67])
 list([1554269040.0, 5.52]) list([1557582000.0, 5.5])
 list([1557965160.0, 5.53]) list([1558170720.0, 5.5])
 list([1558644240.0, 5.53]) list([1558665120.0, 5.5])
 list([1558838040.0, 5.53]) list([1562179560.0, 5.52])
 list([1562336160.0, 7.49]) list([1565419200.0, 5.53])
 list([1565543040.0, 7.49]) list([1571129040.0, 5.5])
 list([1571269920.0, 7.49]) list([1571343240.0, 5.5])
 list([1571393040.0, 5.53]) list([1573449840.0, 5.52])
 list([1573710840.0, 5.53]) list([1574296920.0, 5.55])
 list([1576284000.0, 5.52]) list([1578824160.0, 5.53])
 list([1579498200.0, 3.57]) list([1579513320.0, 5.53])
 list([1580201520.0, 5.55]) list([1582124880.0, 5.56])
 list([1582887240.0, 5.54]) list([1583658240.0, 5.53])
 list([1584063840.0, 5.54]) list([1584547680.0, 5.56])
 list([1584654720.0, 5.83]) list([1589002080.0, 5.71])
 list([1589540400.0, 4.42]) list([1590182400.0, 4.18])
 list([1590993960.0, 4.27]) list([1606884240.0, 5.22])
 list([1608463440.0, 5.0]) list([1608962520.0, 4.99])
 list([1609395840.0, 4.92]) list([1610300760.0, 5.16])
 list([1610369400.0, 5.14]) list([1610939040.0, 5.11])
 list([1612240800.0, 8.37]) list([1613318400.0, 8.18])
 list([1614153480.0, 8.08]) list([1615184160.0, 8.24])
 list([1615625760.0, 7.99]) list([1615725600.0, 7.0])
 list([1616769120.0, 6.49]) list([1617554880.0, 6.29])
 list([1618245120.0, 5.99]) list([1618899480.0, 6.08])
 list([1622580000.0, 6.05]) list([1622783160.0, 6.11])
 list([1623609120.0, 6.09]) list([1624423920.0, 5.96])
 list([1625412720.0, 5.95]) list([1626544320.0, 5.83])
 list([1626927000.0, 5.82]) list([1628182320.0, 5.79])
 list([1628768880.0, 5.71]) list([1628980080.0, 5.62])
 list([1629281280.0, 5.51]) list([1629631560.0, 5.4])
 list([1630397040.0, 5.22]) list([1631031120.0, 5.14])
 list([1631316120.0, 5.21]) list([1631904000.0, 5.24])
 list([1632331440.0, 5.23]) list([1632490800.0, 5.14])
 list([1632755040.0, 5.2]) list([1632914400.0, 5.14])
 list([1632998880.0, 5.13]) list([1633174800.0, 5.12])
 list([1633341960.0, 5.24]) list([1633593120.0, 5.19])
 list([1633691280.0, 5.23]) list([1633800240.0, 5.22])
 list([1633859760.0, 5.45]) list([1634089560.0, 5.48])
 list([1634281920.0, 5.36]) list([1634627520.0, 5.35])
 list([1634732160.0, 5.53]) list([1634887920.0, 5.52])
 list([1634930640.0, 5.64]) list([1635191520.0, 5.65])
 list([1635275040.0, 5.68]) list([1635520920.0, 5.73])
 list([1636189680.0, 5.71])]"
119,B005JT9HGA,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,JA20491,purple,True,False,"[list([1648800840.0, 1.93]) list([1648985520.0, 1.94])
 list([1649154000.0, 1.84]) list([1649344200.0, 1.33])
 list([1649504640.0, 1.75]) list([1649597280.0, 3.64])
 list([1649769000.0, 4.23]) list([1649960280.0, 5.4])
 list([1650107640.0, 5.24]) list([1650376680.0, 5.26])
 list([1650458880.0, 4.98]) list([1650814800.0, 5.27])
 list([1650977760.0, 5.28]) list([1651083360.0, 5.27])
 list([1651487040.0, 5.29]) list([1651645920.0, 5.32])
 list([1651955520.0, 5.48]) list([1652148480.0, 5.83])
 list([1652526240.0, 4.83]) list([1653753840.0, 4.78])
 list([1654320720.0, 4.79]) list([1654345440.0, 4.75])
 list([1654655760.0, 4.71]) list([1654868880.0, 4.7])
 list([1654970400.0, 4.66]) list([1655143440.0, 4.73])
 list([1655732640.0, 4.69]) list([1656070080.0, 4.58])
 list([1656237240.0, 4.6]) list([1656440640.0, 4.71])
 list([1657293360.0, 4.79]) list([1657865280.0, 4.88])
 list([1657966440.0, 4.87]) list([1658062560.0, 4.88])
 list([1658340480.0, 4.49]) list([1658487360.0, 4.48])
 list([1658658240.0, 4.42]) list([1659346920.0, 4.25])
 list([1659609360.0, 4.19]) list([1659687240.0, 4.13])
 list([1659884760.0, 4.09]) list([1660128960.0, 4.12])
 list([1660337280.0, 3.87]) list([1660482240.0, 3.91])
 list([1660551120.0, 4.12]) list([1660908240.0, 4.11])
 list([1661168280.0, 4.05]) list([1661278800.0, 4.1])
 list([1661508000.0, 4.29]) list([1661671200.0, 4.15])
 list([1661934720.0, 4.13]) list([1662407040.0, 4.15])
 list([1662798000.0, 4.11]) list([1663330560.0, 4.04])
 list([1664367120.0, 4.07]) list([1664782080.0, 4.7])
 list([1664868240.0, 4.74]) list([1665040800.0, 4.8])
 list([1665219840.0, 4.96]) list([1665299520.0, 5.1])
 list([1665646560.0, 5.76]) list([1665735120.0, 5.57])
 list([1665904800.0, 5.23]) list([1665990960.0, 5.22])
 list([1666497120.0, 4.64]) list([1666766880.0, 4.55])
 list([1667030160.0, 4.5]) list([1667212560.0, 4.57])
 list([1667286720.0, 4.63]) list([1667800200.0, 4.72])
 list([1667993640.0, 4.67]) list([1668248160.0, 4.63])
 list([1668348720.0, 4.67]) list([1668425880.0, 4.68])
 list([1668507840.0, 4.65]) list([1668682080.0, 4.7])
 list([1668857760.0, 4.69]) list([1668928320.0, 4.73])
 list([1669113240.0, 4.74]) list([1669302120.0, 4.77])
 list([1669345440.0, 4.76]) list([1669431000.0, 4.58])
 list([1669938000.0, 4.86]) list([1670004720.0, 7.29])
 list([1670571600.0, 5.06]) list([1671154800.0, 7.99])
 list([1671221040.0, 11.99]) list([1671537120.0, 10.67])
 list([1671690240.0, 10.03]) list([1672166640.0, 7.92])
 list([1672292160.0, 6.65]) list([1672397520.0, 13.9])
 list([1672753800.0, 11.12]) list([1673067600.0, 9.34])
 list([1673294280.0, 7.85]) list([1673459520.0, 6.52])
 list([1673895240.0, 5.74]) list([1674083400.0, 5.57])
 list([1674502320.0, 5.46]) list([1674680400.0, 8.49])
 list([1675182480.0, 6.62]) list([1675293960.0, 5.69])
 list([1675733040.0, 6.4])]"
120,B005JT9HGA,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,JA20491,brown,True,False,"[list([1675862880.0, 6.35]) list([1676312040.0, 6.46])
 list([1676478000.0, 6.47])]"
121,B003LSBOLW,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21890,blue,False,False,"[list([1569943440.0, 6.16]) list([1570076160.0, 6.19])
 list([1571409840.0, 5.0]) list([1571782800.0, 5.01])
 list([1572173520.0, 5.0]) list([1574170920.0, 4.99])
 list([1574486640.0, 4.98]) list([1575100320.0, 4.96])
 list([1575547680.0, 4.93]) list([1575555480.0, 4.96])
 list([1575615360.0, 4.93]) list([1575622800.0, 4.96])
 list([1575691920.0, 4.93]) list([1575737520.0, 4.94])
 list([1575793200.0, 4.93]) list([1575930960.0, 4.92])
 list([1575963120.0, 4.9]) list([1577692080.0, 4.5])
 list([1579472760.0, 3.57]) list([1579596960.0, 4.5])
 list([1579869360.0, 4.25]) list([1581312240.0, 4.2])
 list([1585330440.0, 4.92]) list([1589559240.0, 5.45])
 list([1589870520.0, 5.13]) list([1590114720.0, 5.5])
 list([1590313680.0, 5.29]) list([1590684240.0, 5.19])
 list([1593191760.0, 5.99]) list([1595847600.0, 5.97])
 list([1614348000.0, 3.59]) list([1614387840.0, 3.5])
 list([1614548520.0, 5.25]) list([1621569960.0, 1.98])
 list([1645703040.0, 0.99]) list([1645804680.0, 0.58])]"
122,B00889Z3FC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21378,blue,True,False,"[list([1344765600.0, 4.97]) list([1348642800.0, 5.5])
 list([1351548000.0, 5.55]) list([1360306800.0, 2.76])
 list([1363017600.0, 5.72]) list([1365876000.0, 5.71])
 list([1368968400.0, 5.42]) list([1375560000.0, 7.84])
 list([1379599200.0, 7.73]) list([1380762000.0, 6.73])
 list([1382007600.0, 6.75]) list([1383454800.0, 6.51])
 list([1383663600.0, 7.85]) list([1391846400.0, 6.84])
 list([1395464400.0, 7.65]) list([1395637200.0, 7.79])
 list([1396530000.0, 8.08]) list([1397797200.0, 8.11])
 list([1402635600.0, 8.08]) list([1404403200.0, 6.75])
 list([1405429200.0, 8.13]) list([1408093200.0, 4.54])
 list([1410030000.0, 6.36]) list([1410559200.0, 6.35])
 list([1412629200.0, 4.68]) list([1419048000.0, 3.98])
 list([1420365600.0, 6.35]) list([1431984360.0, 6.3])
 list([1436954400.0, 6.35]) list([1440089640.0, 5.82])
 list([1440999900.0, 4.68]) list([1441208400.0, 5.82])
 list([1442455500.0, 4.68]) list([1442637780.0, 5.42])
 list([1443256860.0, 4.29]) list([1444000500.0, 5.42])
 list([1444632780.0, 5.19]) list([1444962300.0, 4.29])
 list([1446647940.0, 5.42]) list([1448212140.0, 4.29])
 list([1449701880.0, 4.68]) list([1470071760.0, 4.6])
 list([1470220920.0, 5.17]) list([1475739840.0, 5.12])
 list([1477980120.0, 5.15]) list([1478992800.0, 5.08])
 list([1479997440.0, 5.16]) list([1481197440.0, 5.15])
 list([1481373360.0, 5.16]) list([1482413280.0, 4.88])
 list([1482562560.0, 4.64]) list([1482758880.0, 4.17])
 list([1483019520.0, 5.15]) list([1483606800.0, 5.18])
 list([1484526480.0, 5.17]) list([1486166160.0, 5.16])
 list([1487553840.0, 3.96]) list([1487680320.0, 5.16])
 list([1489401120.0, 5.05]) list([1489875840.0, 5.16])
 list([1491991200.0, 5.15]) list([1492405440.0, 5.07])
 list([1493033520.0, 5.13]) list([1493289840.0, 5.07])
 list([1494763320.0, 5.08]) list([1495376880.0, 5.16])
 list([1495801680.0, 5.11]) list([1496749440.0, 0.99])
 list([1500085560.0, 5.15]) list([1500997200.0, 5.14])
 list([1507318440.0, 4.68]) list([1565330880.0, 5.7])
 list([1565448480.0, 5.24]) list([1565639520.0, 5.7])
 list([1565853840.0, 5.71]) list([1566013080.0, 5.66])
 list([1566099120.0, 5.67]) list([1566146400.0, 5.71])
 list([1566274320.0, 5.26]) list([1566452760.0, 5.24])
 list([1566800400.0, 5.18]) list([1566890400.0, 5.7])
 list([1567059000.0, 5.18]) list([1567108320.0, 5.7])
 list([1567255680.0, 5.18]) list([1567416600.0, 5.7])
 list([1567756320.0, 5.18]) list([1567792080.0, 5.7])
 list([1567853280.0, 5.18]) list([1567877760.0, 5.7])
 list([1567939560.0, 5.18]) list([1567966320.0, 5.7])
 list([1568196480.0, 5.18]) list([1568480760.0, 5.7])
 list([1568580720.0, 5.18]) list([1568691240.0, 5.7])
 list([1568741640.0, 5.18]) list([1568783400.0, 5.7])
 list([1568805120.0, 5.18]) list([1568840640.0, 5.7])
 list([1568983920.0, 5.18]) list([1569003600.0, 5.7])
 list([1569064560.0, 5.18]) list([1569235560.0, 5.2])
 list([1569385440.0, 5.7]) list([1569410880.0, 5.18])
 list([1569480360.0, 5.7]) list([1569689760.0, 5.18])
 list([1569741600.0, 5.7]) list([1569799200.0, 5.18])
 list([1569990000.0, 5.7]) list([1570019040.0, 5.18])
 list([1570123080.0, 5.7]) list([1570181040.0, 5.18])
 list([1570294800.0, 5.7]) list([1570348320.0, 5.18])
 list([1570422240.0, 5.19]) list([1570515720.0, 5.7])
 list([1570572360.0, 5.19]) list([1570732080.0, 5.7])
 list([1570805400.0, 5.19]) list([1570825920.0, 5.7])
 list([1570872000.0, 5.19]) list([1570875120.0, 5.2])
 list([1570992720.0, 5.7]) list([1571121840.0, 5.2])]"
123,B00889Z3FC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21378,brown,True,False,"[list([1571345760.0, 5.19])]"
124,B00889Z3FC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21378,transparent,True,False,"[list([1575215760.0, 0.1]) list([1575744720.0, 0.1])]"
125,B00889Z3FC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21378,silver,True,False,"[list([1576780200.0, 5.19]) list([1577293680.0, 5.18])
 list([1577614920.0, 5.19]) list([1578386160.0, 5.18])
 list([1579209600.0, 6.99]) list([1579298520.0, 6.94])
 list([1579304040.0, 6.89]) list([1579451520.0, 3.57])
 list([1579515000.0, 6.99]) list([1584855360.0, 5.91])
 list([1585096920.0, 6.05]) list([1585268160.0, 5.91])
 list([1585309080.0, 5.98]) list([1585406880.0, 6.11])
 list([1612729920.0, 5.07]) list([1614857520.0, 13.88])
 list([1616339880.0, 12.18]) list([1617033720.0, 11.94])
 list([1617114960.0, 12.38]) list([1617198000.0, 10.01])
 list([1617392280.0, 10.05]) list([1617493440.0, 10.33])
 list([1617586920.0, 8.09]) list([1617661200.0, 5.84])
 list([1617778320.0, 9.47]) list([1617875040.0, 9.45])
 list([1617994320.0, 9.5]) list([1618161120.0, 10.39])
 list([1618282920.0, 10.09]) list([1618443360.0, 9.51])
 list([1618831440.0, 11.85]) list([1618899720.0, 5.52])
 list([1619052000.0, 5.73]) list([1619253960.0, 10.23])
 list([1619277720.0, 10.36]) list([1619625360.0, 10.6])
 list([1619710680.0, 10.45]) list([1619975520.0, 10.49])
 list([1620616800.0, 6.89]) list([1620855840.0, 5.68])
 list([1620893040.0, 6.89]) list([1620978360.0, 5.73])
 list([1620996480.0, 5.48]) list([1621100640.0, 5.47])
 list([1621373760.0, 5.5]) list([1621457760.0, 6.59])
 list([1621506600.0, 5.32]) list([1621718640.0, 5.29])
 list([1621821840.0, 5.22]) list([1621939680.0, 5.3])
 list([1622375520.0, 5.33]) list([1622647680.0, 5.31])
 list([1622783280.0, 6.1]) list([1622790240.0, 5.94])
 list([1622817960.0, 5.37]) list([1622860920.0, 5.32])
 list([1623132120.0, 5.31]) list([1623493440.0, 5.39])
 list([1623810960.0, 5.46]) list([1623957240.0, 5.44])
 list([1624114080.0, 5.43]) list([1624226160.0, 5.32])
 list([1624346640.0, 5.27]) list([1624930560.0, 5.23])
 list([1625149800.0, 5.21]) list([1625209200.0, 5.19])
 list([1625565360.0, 4.99])]"
126,B00889Z3FC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21378,olive,True,False,"[list([1626387600.0, 4.93]) list([1626669240.0, 4.92])
 list([1626717600.0, 4.9]) list([1627224840.0, 4.87])
 list([1627621560.0, 4.86]) list([1628196480.0, 4.83])
 list([1628667360.0, 4.74]) list([1629187440.0, 4.56])
 list([1630525080.0, 4.42]) list([1631190720.0, 4.41])
 list([1631832960.0, 4.37]) list([1632516960.0, 4.58])
 list([1632900600.0, 4.51]) list([1632974880.0, 4.5])
 list([1633468440.0, 4.43]) list([1633931760.0, 4.47])
 list([1636216800.0, 3.53]) list([1636296840.0, 4.15])
 list([1636437600.0, 4.38]) list([1641893280.0, 4.45])
 list([1644527760.0, 5.4]) list([1646892720.0, 4.55])
 list([1646950080.0, 5.4]) list([1646978040.0, 4.55])
 list([1647036120.0, 5.4]) list([1650747720.0, 5.56])
 list([1650834240.0, 5.4]) list([1652836080.0, 4.74])
 list([1653465480.0, 4.71]) list([1653929760.0, 4.74])
 list([1654603080.0, 4.77]) list([1654737480.0, 4.8])
 list([1655516640.0, 4.88]) list([1655744040.0, 4.89])
 list([1655816760.0, 4.9]) list([1656097200.0, 4.78])
 list([1656313680.0, 4.87]) list([1656607800.0, 4.83])
 list([1656702720.0, 4.8]) list([1657404960.0, 4.81])
 list([1658204400.0, 5.29]) list([1658486880.0, 5.4])
 list([1658586240.0, 5.39]) list([1658758080.0, 5.35])
 list([1658930760.0, 5.18]) list([1662638880.0, 5.56])
 list([1662898560.0, 5.42]) list([1663310400.0, 5.33])
 list([1663573200.0, 5.46]) list([1663660800.0, 5.39])
 list([1663838280.0, 5.35]) list([1664031120.0, 5.6])
 list([1664269080.0, 5.71]) list([1664362080.0, 5.58])
 list([1664610960.0, 6.0]) list([1664802960.0, 6.19])
 list([1665047640.0, 6.58]) list([1665216000.0, 6.56])
 list([1665647640.0, 6.92]) list([1665736320.0, 6.99])
 list([1666766880.0, 13.9]) list([1666778640.0, 5.51])
 list([1666844400.0, 13.9]) list([1666992960.0, 5.51])
 list([1667030880.0, 5.5]) list([1667218560.0, 5.73])
 list([1667264640.0, 13.9]) list([1668103920.0, 5.79])
 list([1668254280.0, 5.8]) list([1668508320.0, 5.77])
 list([1668682080.0, 5.91]) list([1669055280.0, 5.9])
 list([1669146240.0, 5.8]) list([1669687920.0, 5.82])
 list([1669809840.0, 5.84]) list([1669901760.0, 5.88])
 list([1670062920.0, 5.87]) list([1670323200.0, 5.78])
 list([1670506320.0, 5.82]) list([1670761200.0, 5.8])
 list([1670847600.0, 5.88]) list([1670977680.0, 5.82])
 list([1671120720.0, 5.7]) list([1671449520.0, 5.71])
 list([1671544320.0, 5.63]) list([1671739200.0, 5.68])
 list([1671872160.0, 5.65]) list([1671963360.0, 5.9])
 list([1671965520.0, 5.65]) list([1672305600.0, 5.67])
 list([1672416240.0, 5.7]) list([1672570320.0, 5.63])
 list([1672679280.0, 5.61]) list([1672830720.0, 5.59])
 list([1672969680.0, 5.57])]"
127,B00889Z3FC,0,B09NZDFPP9,Home,"Plaid Enterprises, Inc.",Apple Barrel,21378,Other,True,False,"[list([1673021880.0, 5.61]) list([1673180280.0, 5.56])
 list([1673269080.0, 5.62]) list([1673522400.0, 5.54])
 list([1673613000.0, 5.51]) list([1673889240.0, 5.56])
 list([1674049320.0, 5.5]) list([1674297960.0, 5.49])
 list([1674308640.0, 5.4]) list([1674558960.0, 5.38])
 list([1674981120.0, 5.35]) list([1675095000.0, 5.36])
 list([1675378560.0, 5.3]) list([1675594200.0, 5.34])
 list([1675797360.0, 5.23]) list([1675840320.0, 5.18])
 list([1675935000.0, 5.27]) list([1676015040.0, 5.35])
 list([1676103360.0, 5.36]) list([1676220000.0, 5.31])
 list([1676281440.0, 5.34]) list([1676363520.0, 5.29])
 list([1676453040.0, 5.26])]"
